"panel_id","hh_code","wave","year","treatment_hh","treatment_site","site_code","gender_hhh","age_hhh","num_dependents","read_and_write","w_gross_yield_a","w_gross_yield_b","expend_food_yearly","expend_food_lastweek","wdds_score","w_area_plots_a","w_area_plots_b","income_total","income_total_win","income_total_trim"
107903,1079,"FUP3",2014,"Control","Control","Rwamangana 2",NA,NA,NA,NA,50623.711,46869.32,159141.38,3050,4,0.82570004,0.82570004,36480,36480,36480
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
108003,1080,"FUP3",2014,"Control","Control","Rwamangana 2","Female",NA,NA,NA,70398.008,19000,57395.25,1100,2,0.24120001,0.2,43200,43200,43200
108004,1080,"FUP4",2016,"Control","Control","Rwamangana 2","Female",48,NA,NA,132571.42,116000,165924.45,3180,4,0.0175,0.0175,79680,79680,79680
108005,1080,"Endline",2018,"Control","Control","Rwamangana 2","Female",48,NA,NA,0,97152.422,247843.13,4750,4,0.17910001,0.17910001,41280,41280,41280
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
108205,1082,"Endline",2018,"Control","Control","Rwamangana 2","Male",43,NA,NA,63318.777,43668.121,195665.63,3750,4,0.091600001,0.091600001,53760,53760,53760
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
108305,1083,"Endline",2018,"Control","Control","Rwamangana 2","Male",69,NA,NA,0,183333.34,0,0,0,0.12,0.059999999,190272,190272,190272
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
108402,1084,"FUP1&2",2013,"Control","Control","Rwamangana 2","Female",51,0,1,193333.34,0,0,0,2,0.059999999,0.07,96000,96000,96000
108403,1084,"FUP3",2014,"Control","Control","Rwamangana 2","Female",NA,NA,NA,380377.78,448684.22,140879.25,2700,4,0.19059999,0.19,28800,28800,28800
108404,1084,"FUP4",2016,"Control","Control","Rwamangana 2","Female",54,NA,NA,0,0,75657.375,1450,3,0.1434,0.3434,40320,40320,40320
108405,1084,"Endline",2018,"Control","Control","Rwamangana 2","Female",54,NA,NA,0,77202.242,464379.75,8900,3,0.30309999,0.30309999,134400,134400,134400
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
108603,1086,"FUP3",2014,"Control","Control","Rwamangana 2",NA,NA,NA,NA,205764.98,332372.53,253060.88,4850,4,0.22549999,0.22549999,9600,9600,9600
108605,1086,"Endline",2018,"Control","Control","Rwamangana 2","Male",33,NA,NA,238095.23,331250,320891.63,6150,4,0.1575,0.12,398400,192000,NA
108701,1087,"Baseline",2012,"Control","Control","Rwamangana 2","Female",53,1,0,23143.293,0,81136.016,1555,1,0.101874,0.101874,115200,115200,115200
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
108703,1087,"FUP3",2014,"Control","Control","Rwamangana 2","Female",NA,NA,NA,121739.13,20095.695,67830.75,1300,1,0.066699997,0.062699996,9120,9120,9120
108704,1087,"FUP4",2016,"Control","Control","Rwamangana 2","Female",57,NA,NA,138755.97,0,58438.801,1120,2,0.062700003,0.062700003,367680,192000,NA
108705,1087,"Endline",2018,"Control","Control","Rwamangana 2","Female",57,NA,NA,104066.98,369658.09,83484,1600,2,0.062700003,0.070200004,51840,51840,51840
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
108803,1088,"FUP3",2014,"Control","Control","Rwamangana 2","Male",NA,NA,NA,1874.1921,0,104355,2000,0,0.2321,0.1547,9600,9600,9600
108901,1089,"Baseline",2012,"Control","Control","Rwamangana 2","Female",50,1,1,4885.4722,0,181055.92,3470,5,0.17807901,0.17807901,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
108903,1089,"FUP3",2014,"Control","Control","Rwamangana 2","Female",NA,NA,NA,78037.383,55432.242,182621.25,3500,4,0.042800002,0.042800002,9600,9600,9600
108904,1089,"FUP4",2016,"Control","Control","Rwamangana 2","Female",54,NA,NA,0,50699.301,104355,2000,2,0.0572,0.0572,1440,1440,1440
108905,1089,"Endline",2018,"Control","Control","Rwamangana 2","Female",54,NA,NA,67757.008,47429.906,83484,1600,2,0.042800002,0.042800002,112320,112320,112320
109102,1091,"FUP1&2",2013,"Control","Control","Rwamangana 2","Male",51,2,1,239583.34,10000,0,0,2,0.23999999,0.14,308160,192000,NA
109105,1091,"Endline",2018,"Control","Control","Rwamangana 2","Male",54,NA,NA,73778.664,66000,360024.75,6900,3,0.50150001,0.5,230400,192000,230400
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
109303,1093,"FUP3",2014,"Control","Control","Rwamangana 2","Male",NA,NA,NA,10921.502,0,52177.5,1000,3,0.1172,0.17990001,20160,20160,20160
109305,1093,"Endline",2018,"Control","Control","Rwamangana 2","Male",82,NA,NA,140444.44,126666.66,0,0,0,0.045000002,0.045000002,9600,9600,9600
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
109503,1095,"FUP3",2014,"Control","Control","Rwamangana 2","Female",NA,NA,NA,88775.516,176530.63,253060.88,4850,3,0.093099996,0.093099996,46080,46080,46080
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
109604,1096,"FUP4",2016,"Control","Control","Rwamangana 2","Male",50,NA,NA,0,173684.2,213927.75,4100,3,0.38000003,0.38000003,115200,115200,115200
109605,1096,"Endline",2018,"Control","Control","Rwamangana 2","Male",54,NA,NA,0,3e+05,135661.5,2600,4,0.22,0.22,5760,5760,5760
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
109702,1097,"FUP1&2",2013,"Control","Control","Rwamangana 2","Female",45,0,0,4350,30571.105,0,0,3,1,0.089300007,7680,7680,7680
109703,1097,"FUP3",2014,"Control","Control","Rwamangana 2","Female",NA,NA,NA,16183.036,21000,20871,400,3,0.089599997,0.050000001,4800,4800,4800
109704,1097,"FUP4",2016,"Control","Control","Rwamangana 2","Female",48,NA,NA,0,0,0,0,1,0.035999998,0.035999998,108480,108480,108480
109705,1097,"Endline",2018,"Control","Control","Rwamangana 2","Female",48,NA,NA,23488.121,0,31306.5,600,1,0.092600003,0.092600003,25920,25920,25920
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
109803,1098,"FUP3",2014,"Control","Control","Rwamangana 2","Male",NA,NA,NA,76182.133,400396.41,344371.5,6600,4,0.22840001,0.3784,0,0,0
109805,1098,"Endline",2018,"Control","Control","Rwamangana 2","Male",57,NA,NA,16730.77,241153.86,208188.22,3990,4,0.25999999,0.25999999,3840,3840,3840
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
109903,1099,"FUP3",2014,"Control","Control","Rwamangana 2",NA,NA,NA,NA,0,154205.61,54786.375,1050,4,0.81664002,0.1605,14400,14400,14400
109904,1099,"FUP4",2016,"Control","Control","Rwamangana 2","Female",49,NA,NA,4384.3438,18478.078,289585.13,5550,2,0.59530002,0.59530002,54720,54720,54720
109905,1099,"Endline",2018,"Control","Control","Rwamangana 2","Female",NA,NA,NA,28557.359,19202.363,187839,3600,2,0.60930002,0.60930002,192000,192000,192000
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
110002,1100,"FUP1&2",2013,"Control","Control","Rwamangana 2","Female",58,1,0,0,25387.74,0,0,1,0.48159999,0.54159999,0,0,0
110003,1100,"FUP3",2014,"Control","Control","Rwamangana 2","Female",NA,NA,NA,15292.773,57101.332,125226,2400,4,0.48160002,0.24079999,57600,57600,57600
110004,1100,"FUP4",2016,"Control","Control","Rwamangana 2","Female",61,NA,NA,4215.1162,9136.2129,399157.88,7650,1,0.48159999,0.48159999,39360,39360,39360
110005,1100,"Endline",2018,"Control","Control","Rwamangana 2","Female",61,NA,NA,34606.203,262529.81,277584.31,5320,2,0.041900001,0.041900001,19200,19200,19200
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
110104,1101,"FUP4",2016,"Control","Control","Rwamangana 2","Male",30,NA,NA,0,382608.69,459162,8800,3,0.23,0.23,19200,19200,19200
110105,1101,"Endline",2018,"Control","Control","Rwamangana 2","Male",30,NA,NA,83544.305,227450.98,153923.63,2950,3,0.39499998,0.255,86400,86400,86400
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
110503,1105,"FUP3",2014,"Control","Control","Rwamangana 2","Male",NA,NA,NA,73334.344,222173.92,380895.75,7300,0,0.66339993,0.57499999,0,0,0
110504,1105,"FUP4",2016,"Control","Control","Rwamangana 2","Male",41,NA,NA,5816.2856,46560.848,431768.81,8275,4,0.99720001,0.94499999,155520,155520,155520
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
110605,1106,"Endline",2018,"Control","Control","Rwamangana 2","Female",41,NA,NA,141693.81,179153.11,176359.95,3380,2,0.092099994,0.092099994,43200,43200,43200
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
110703,1107,"FUP3",2014,"Control","Control","Rwamangana 2","Male",NA,NA,NA,0,0,328718.25,6300,5,0.45319998,0.2,76800,76800,76800
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
110705,1107,"Endline",2018,"Control","Treatment","Rwamangana 34","Male",32,NA,NA,64444.441,0,106963.88,2050,2,0.18000001,0.25,300480,192000,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
110802,1108,"FUP1&2",2013,"Control","Control","Rwamangana 2","Male",33,3,0,0,0,0,0,2,0.0028,0.2316,14400,14400,14400
110805,1108,"Endline",2018,"Control","Control","Rwamangana 2","Male",37,NA,NA,91924.641,640088,0,0,0,1.0563,1.0563,28800,28800,28800
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
110903,1109,"FUP3",2014,"Control","Control","Rwamangana 2","Male",NA,NA,NA,12577.102,79510.414,54786.375,1050,3,1.0375999,1.0375999,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
110905,1109,"Endline",2018,"Control","Control","Rwamangana 2","Male",56,NA,NA,145000,733333.38,31306.5,600,3,0.059999999,0.059999999,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
111003,1110,"FUP3",2014,"Control","Control","Rwamangana 2","Female",NA,NA,NA,117244.74,24107.305,203492.25,3900,2,0.40940002,0.5517,355200,192000,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
111005,1110,"Endline",2018,"Control","Treatment","Rwamangana 34","Female",51,NA,NA,142493.97,86902.289,93919.5,1800,4,0.37370002,0.2405,78720,78720,78720
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
200203,2002,"FUP3",2014,"Control","Control","Rwamangana 33","Male",NA,NA,NA,249397.59,24036.145,294802.88,5650,3,0.82999998,0.82999998,386880,192000,NA
200504,2005,"FUP4",2016,"Control","Control","Rwamangana 33","Female",54,NA,NA,69100,66000,255669.75,4900,4,1,1,21120,21120,21120
200801,2008,"Baseline",2012,"Control","Control","Rwamangana 33","Male",68,4,0,79411.766,194677.86,6261.2998,120,2,0.071400002,0.071400002,9600,9600,9600
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
200803,2008,"FUP3",2014,"Control","Control","Rwamangana 33","Male",NA,NA,NA,45889.102,0,5217.75,100,2,0.1046,0.1046,480,480,480
200805,2008,"Endline",2018,"Control","Control","Rwamangana 33","Male",72,NA,NA,421818.16,246060.59,10435.5,200,1,0.082500003,0.082500003,130560,130560,130560
201001,2010,"Baseline",2012,"Control","Control","Rwamangana 33","Female",47,1,0,67487.102,75426.758,92354.172,1770,5,0.25189999,0.25189999,39840,39840,39840
201003,2010,"FUP3",2014,"Control","Control","Rwamangana 33","Female",NA,NA,NA,89100.883,19589.686,88701.75,1700,3,0.80190003,0.70190001,33600,33600,33600
201004,2010,"FUP4",2016,"Control","Control","Rwamangana 33","Female",51,NA,NA,159946.23,146236.56,42785.551,820,2,0.186,0.186,190080,190080,190080
201005,2010,"Endline",2018,"Control","Control","Rwamangana 33","Female",51,NA,NA,133637.27,85795.695,46959.75,900,5,0.70190001,0.70190001,183744,183744,183744
201101,2011,"Baseline",2012,"Control","Control","Rwamangana 33","Male",67,3,1,11208.552,62226.789,132530.84,2540,4,1.034924,1.034924,0,0,0
201103,2011,"FUP3",2014,"Control","Control","Rwamangana 33",NA,NA,NA,NA,23088.021,224747.47,145053.45,2780,4,0.27720001,0.27720001,2880,2880,2880
201202,2012,"FUP1&2",2013,"Control","Control","Rwamangana 33","Female",63,1,0,0,137500,1408.7925,27,2,0.059999999,0.02,144000,144000,144000
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
201205,2012,"Endline",2018,"Control","Treatment","Rwamangana 35","Female",66,NA,NA,63865.547,67685.258,36524.25,700,4,1.309,1.309,63360,63360,63360
201301,2013,"Baseline",2012,"Control","Control","Rwamangana 33","Female",NA,2,0,129843.75,27578.125,293237.56,5620,3,0.31999999,0.31999999,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
201303,2013,"FUP3",2014,"Control","Control","Rwamangana 33","Female",NA,NA,NA,8529.4121,77500,231146.33,4430,4,0.33999997,0.22,38400,38400,38400
201305,2013,"Endline",2018,"Control","Treatment","Rwamangana 35","Female",70,NA,NA,332195.13,262926.84,164359.13,3150,4,0.205,0.205,27110.4,27110.4,27110.4
201401,2014,"Baseline",2012,"Control","Control","Rwamangana 33","Male",78,3,1,284658.5,0,148705.88,2850,4,0.26277101,0.102771,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
201404,2014,"FUP4",2016,"Control","Control","Rwamangana 33","Female",73,NA,NA,0,282499.97,379852.19,7280,4,0.32000002,0.32000002,19200,19200,19200
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
201701,2017,"Baseline",2012,"Control","Control","Rwamangana 33","Male",31,4,1,69892.477,45777.992,143488.13,2750,3,0.63239998,0.63239998,190080,190080,190080
201702,2017,"FUP1&2",2013,"Control","Control","Rwamangana 33","Male",32,5,1,97000,19407.895,1147.905,22,2,0.2,0.30399999,96000,96000,96000
201704,2017,"FUP4",2016,"Control","Control","Rwamangana 33","Male",35,NA,NA,0,0,292194,5600,3,1.05,1.05,50400,50400,50400
201705,2017,"Endline",2018,"Control","Control","Rwamangana 33","Male",35,NA,NA,0,122362.87,120008.25,2300,4,0.47400001,0.47400001,41280,41280,41280
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
201903,2019,"FUP3",2014,"Control","Control","Rwamangana 33","Female",NA,NA,NA,103251.2,19812.039,289585.13,5550,4,0.78740001,0.78740001,86400,86400,86400
201904,2019,"FUP4",2016,"Control","Control","Rwamangana 33","Female",61,NA,NA,39293.598,15594.416,152880.08,2930,3,0.63420004,0.62330002,192000,192000,192000
201905,2019,"Endline",2018,"Control","Control","Rwamangana 33","Female",61,NA,NA,164117.47,34567.145,114790.5,2200,5,0.65380001,0.65380001,30720,30720,30720
202001,2020,"Baseline",2012,"Control","Control","Rwamangana 33","Male",62,0,1,300082.78,0,305238.38,5850,5,0.24160001,0.24160001,0,0,0
202003,2020,"FUP3",2014,"Control","Control","Rwamangana 33","Male",NA,NA,NA,0,0,227493.91,4360,3,0.24160001,0.24160001,393600,192000,NA
202005,2020,"Endline",2018,"Control","Control","Rwamangana 33","Male",66,NA,NA,29591.836,17755.102,0,0,0,0.49000001,0.49000001,268800,192000,268800
202201,2022,"Baseline",2012,"Control","Control","Rwamangana 33","Male",23,1,1,287474.31,274640.66,127834.88,2450,4,0.1948,0.1948,0,0,0
202202,2022,"FUP1&2",2013,"Control","Control","Rwamangana 33","Male",23,1,1,0,140740.75,3287.1821,63,6,0.26999998,0.108,48000,48000,48000
202203,2022,"FUP3",2014,"Control","Control","Rwamangana 33","Male",NA,NA,NA,116000,0,219145.5,4200,0,0.029999999,0.2096,34368,34368,34368
202204,2022,"FUP4",2016,"Control","Control","Rwamangana 33","Male",24,NA,NA,101754.38,0,166968,3200,2,0.171,0.171,0,0,0
202302,2023,"FUP1&2",2013,"Control","Control","Rwamangana 33","Male",33,3,0,0,21653.543,991.3725,19,2,3e-04,0.3556,35481.6,35481.6,35481.6
202303,2023,"FUP3",2014,"Control","Control","Rwamangana 33","Female",NA,NA,NA,59055.117,0,61047.676,1170,4,0.3556,0.29640001,4800,4800,4800
202304,2023,"FUP4",2016,"Control","Control","Rwamangana 33","Female",36,NA,NA,93333.328,0,65743.648,1260,2,0.15000001,0.18000001,24960,24960,24960
202305,2023,"Endline",2018,"Control","Control","Rwamangana 33","Female",NA,NA,NA,66037.742,43428.758,10435.5,200,2,0.30739999,0.30739999,15360,15360,15360
202401,2024,"Baseline",2012,"Control","Control","Rwamangana 33","Male",25,2,1,227239.95,66058.125,46959.75,900,3,0.41630003,0.41630003,70320,70320,70320
202404,2024,"FUP4",2016,"Control","Control","Rwamangana 33","Male",29,NA,NA,167169.8,83018.859,177403.5,3400,3,0.26500002,0.26500002,206400,192000,206400
202405,2024,"Endline",2018,"Control","Control","Rwamangana 33",NA,NA,NA,NA,117775.63,129473.93,19566.563,375,4,0.41630003,0.41630003,110400,110400,110400
202501,2025,"Baseline",2012,"Control","Control","Rwamangana 33","Male",34,3,1,40195.621,5115.8062,401766.75,7700,5,0.328394,0.328394,50960,50960,50960
202701,2027,"Baseline",2012,"Control","Control","Rwamangana 33","Female",41,3,1,107623.31,17040.357,84527.547,1620,5,0.33450001,0.33450001,230400,192000,230400
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
202704,2027,"FUP4",2016,"Control","Control","Rwamangana 33","Female",46,NA,NA,58064.516,281600,229581,4400,4,0.155,0.125,259200,192000,259200
202705,2027,"Endline",2018,"Control","Control","Rwamangana 33","Female",46,NA,NA,28353.221,24674.697,120008.25,2300,4,1.0475,1.0375,71040,71040,71040
202803,2028,"FUP3",2014,"Control","Control","Rwamangana 33","Male",NA,NA,NA,19212.932,25578.891,292194,5600,4,0.75470001,1.4856,174720,174720,174720
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
202903,2029,"FUP3",2014,"Control","Control","Rwamangana 33","Male",NA,NA,NA,298969.09,12504.854,198274.5,3800,4,0.24249999,0.25749999,124800,124800,124800
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
203203,2032,"FUP3",2014,"Control","Control","Rwamangana 33","Male",NA,NA,NA,13759.292,3054.9561,108268.31,2075,2,0.63229996,0.60229999,302400,192000,NA
203204,2032,"FUP4",2016,"Control","Control","Rwamangana 33","Male",39,NA,NA,0,0,255669.75,4900,4,0.0214318,0.0214318,316800,192000,NA
203205,2032,"Endline",2018,"Control","Control","Rwamangana 33","Male",39,NA,NA,87540.461,6569.5796,54786.375,1050,3,0.30899999,0.30899999,24000,24000,24000
203301,2033,"Baseline",2012,"Control","Control","Rwamangana 33","Male",59,1,0,0,0,247843.13,4750,5,0.1653,0.88380003,296640,192000,NA
203302,2033,"FUP1&2",2013,"Control","Control","Rwamangana 33","Male",62,1,0,14280.677,279661,1356.615,26,2,0.2836,0.059,28800,28800,28800
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
203305,2033,"Endline",2018,"Control","Control","Rwamangana 33","Male",65,NA,NA,129308.17,0,213927.75,4100,4,0.79500002,0.79500002,240000,192000,240000
203501,2035,"Baseline",2012,"Control","Control","Rwamangana 33","Male",45,4,1,308293.97,63341.203,376721.56,7220,3,0.67760003,0.67760003,30088,30088,30088
203503,2035,"FUP3",2014,"Control","Control","Rwamangana 33",NA,NA,NA,NA,27187.498,76243.094,93919.5,1800,4,0.32000002,0.45250002,63360,63360,63360
203504,2035,"FUP4",2016,"Control","Control","Rwamangana 33","Male",49,NA,NA,40666.668,22988.506,344893.28,6610,4,0.87,0.87,59520,59520,59520
203605,2036,"Endline",2018,"Control","Control","Rwamangana 33","Female",68,NA,NA,226398.27,386455.63,216536.63,4150,3,0.56140006,0.54340005,249600,192000,249600
203801,2038,"Baseline",2012,"Control","Control","Rwamangana 33","Male",36,4,1,193423.59,180528.69,255147.97,4890,3,0.62040001,0.62040001,0,0,0
203803,2038,"FUP3",2014,"Control","Control","Rwamangana 33","Male",NA,NA,NA,121345.38,110889.34,200883.38,3850,4,1.2279,1.3527,96000,96000,96000
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
203903,2039,"FUP3",2014,"Control","Control","Rwamangana 33","Female",NA,NA,NA,0,0,234798.75,4500,2,0.043200001,0.043200001,115200,115200,115200
203904,2039,"FUP4",2016,"Control","Control","Rwamangana 33","Female",63,NA,NA,16959.064,80409.359,62613,1200,3,0.13679999,0.13679999,9600,9600,9600
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
204103,2041,"FUP3",2014,"Control","Control","Rwamangana 33",NA,NA,NA,NA,150304.41,37818.371,206101.13,3950,3,0.1314,0.77739996,73920,73920,73920
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
204201,2042,"Baseline",2012,"Control","Control","Rwamangana 33","Female",48,3,1,65885.07,0,193056.75,3700,6,0.1514,0.1514,0,0,0
204202,2042,"FUP1&2",2013,"Control","Control","Rwamangana 33","Female",49,3,1,290336.13,134241.39,939.19501,18,3,0.071400002,0.28999999,49440,49440,49440
204204,2042,"FUP4",2016,"Control","Control","Rwamangana 33","Female",52,NA,NA,0,31121.066,469597.5,9000,4,0.84829998,0.84829998,67200,67200,67200
204205,2042,"Endline",2018,"Control","Control","Rwamangana 33","Female",52,NA,NA,54537.102,305783.63,198274.5,3800,4,0.30254632,0.071946301,53760,53760,53760
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
204403,2044,"FUP3",2014,"Control","Control","Rwamangana 33","Female",NA,NA,NA,177597.88,384107.06,193056.75,3700,4,0.60530001,0.60530001,76800,76800,76800
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
204602,2046,"FUP1&2",2013,"Control","Control","Rwamangana 33","Female",45,0,0,191545.58,206250,1460.97,28,4,0.3028,0.2,77760,77760,77760
204605,2046,"Endline",2018,"Control","Control","Rwamangana 33","Female",59,NA,NA,178604.86,187888.19,219145.5,4200,4,0.42720002,0.064400002,393408,192000,NA
204701,2047,"Baseline",2012,"Control","Control","Rwamangana 33","Female",77,3,0,50277.395,0,308369.03,5910,4,0.28839999,0.28839999,61440,61440,61440
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
204703,2047,"FUP3",2014,"Control","Control","Rwamangana 33","Female",NA,NA,NA,114807.83,3379.7378,135661.5,2600,2,0.90019995,1.2427,62400,62400,62400
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
204801,2048,"Baseline",2012,"Treatment","Control","Rwamangana 33","Female",49,1,1,77319.586,48891.75,87136.422,1670,4,0.058200002,0.058200002,23520,23520,23520
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
204803,2048,"FUP3",2014,"Treatment","Control","Rwamangana 33","Female",NA,NA,NA,88685.016,22149.41,88701.75,1700,4,0.2289,0.2289,23040,23040,23040
204804,2048,"FUP4",2016,"Treatment","Control","Rwamangana 33","Female",52,NA,NA,4187.7778,40766.207,271323,5200,4,0.96710002,0.96710002,31680,31680,31680
204805,2048,"Endline",2018,"Treatment","Control","Rwamangana 33","Female",52,NA,NA,70023.695,130331.74,232711.66,4460,4,0.16880001,0.16880001,32640,32640,32640
204901,2049,"Baseline",2012,"Control","Control","Rwamangana 33","Male",42,4,1,0,0,229581,4400,3,0.152,0.152,96000,96000,96000
204902,2049,"FUP1&2",2013,"Control","Control","Rwamangana 33","Male",49,0,1,0,0,1200.0825,23,1,0.89999998,0.059999999,96288,96288,96288
204903,2049,"FUP3",2014,"Control","Control","Rwamangana 33","Male",NA,NA,NA,0,0,93919.5,1800,3,0.092200004,0.092200004,0,0,0
204904,2049,"FUP4",2016,"Control","Control","Rwamangana 33","Male",46,NA,NA,21750,0,401766.75,7700,3,0.039999999,0.039999999,86400,86400,86400
204905,2049,"Endline",2018,"Control","Treatment","Rwamangana 34","Male",46,NA,NA,0,0,219145.5,4200,4,0.072800003,0.072800003,33600,33600,33600
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
205005,2050,"Endline",2018,"Control","Control","Rwamangana 33","Female",62,NA,NA,0,244444.44,148705.88,2850,3,0.045000002,0.045000002,2880,2880,2880
