osm_id,name,amenity,longitude,latitude
1124611728,NA,NA,36.8701449,-1.2601512000000001
1124611729,NA,NA,36.8724877,-1.2595176
1124611745,NA,NA,36.8693182,-1.2601969
1124611751,NA,NA,36.8702936,-1.2594850000000002
1124611773,NA,NA,36.8710772,-1.2602356
1124611779,NA,NA,36.8707009,-1.2602074
1124611787,NA,NA,36.8723933,-1.2595682
1124611829,NA,NA,36.8711477,-1.2593941
1124611832,NA,NA,36.8712963,-1.2602163000000002
1124611868,NA,NA,36.8712014,-1.2593587
1124611878,NA,NA,36.8700955,-1.2595286999999997
1124611902,NA,NA,36.8697122,-1.2601265999999998
1124611908,NA,NA,36.8699237,-1.2601273
1124611913,NA,NA,36.8719852,-1.2598299
1124611920,NA,NA,36.87174300000001,-1.2599959
1124611926,NA,NA,36.8697806,-1.2595617
1124611941,NA,NA,36.8690996,-1.2597625
1124611945,NA,NA,36.8710298,-1.2593962
1124611953,NA,NA,36.8714927,-1.2601253
1124711892,NA,NA,36.875171,-1.2621334
1124711917,NA,NA,36.8752129,-1.2607972000000003
1124711921,NA,NA,36.876835,-1.2623861
1124711961,NA,NA,36.8769072,-1.2608956
2105375801,NA,NA,36.8711839,-1.2602437
2105460696,St Teresa's Girls' Secondary School,school,36.847309,-1.2664217
2361262486,NA,NA,36.8717707,-1.2640898
2361262488,NA,NA,36.8727041,-1.2639021000000001
2361262490,NA,NA,36.87252709999999,-1.2638431
2361262492,NA,NA,36.8714864,-1.2640415
2361262494,NA,NA,36.8729079,-1.2642292
2361262496,NA,NA,36.872468000000005,-1.2641112
2361262498,NA,NA,36.8713362,-1.2639986
2361262500,NA,NA,36.8713791,-1.2638216000000002
2361262502,NA,NA,36.8726075,-1.2643204
2361262504,NA,NA,36.8711323,-1.2637680000000002
2361262506,NA,NA,36.8714327,-1.2636017
2361262508,NA,NA,36.87147559999999,-1.2640898
2361262510,NA,NA,36.87221589999999,-1.2640576
2361262511,NA,NA,36.8725914,-1.2643579
2361262514,NA,NA,36.8724627,-1.2642882
2361262516,NA,NA,36.87245730000001,-1.2643365
2361262518,NA,NA,36.8728704,-1.2643847
2361262520,NA,NA,36.871588300000006,-1.2636446
2361262521,NA,NA,36.87154540000001,-1.2638699
2361262523,NA,NA,36.8713362,-1.2640522
2361262525,NA,NA,36.872173,-1.2642131
2361262527,NA,NA,36.8726612,-1.2641488000000003
2361262529,NA,NA,36.8718029,-1.2639449999999999
2361262531,NA,NA,36.871084,-1.263945
2374943971,Muungano Adult Education Center,school,36.861983,-1.2616417000000002
4454756893,Missions Of Hope International (bondeni),school,36.8527113,-1.2652968
4454756894,Destiny Junior Education Centre,school,36.85419029999999,-1.2643702000000001
4454756895,Forward Education Center,school,36.852418,-1.2658491
4454756896,Naioth Education Centre,school,36.8537117,-1.265587
4454756897,Valley View Academy,school,36.8529678,-1.2650117
4456606596,Maranatha Education Center,school,36.86155960000001,-1.2626345
4456606815,Faith Newdawn Academy,school,36.8614925,-1.2627787
4456611009,AIC Zion High School,school,36.8622982,-1.2632395
4457506593,AIC Zion Education Centre,school,36.8622051,-1.2632369
4457507291,Codman Academy,school,36.8574343,-1.2652951
4457550090,Maranatha Education Centre,school,36.8615767,-1.2625933
4457763959,Abundant Life School,school,36.8581427,-1.2652692000000003
4461458485,Codman Secondary School,school,36.856620899999996,-1.2654883
4461458486,Neci Education Centre,school,36.8503226,-1.2651838
4461458487,St James Feeding Programme and Learning Project,school,36.8562392,-1.2651587
4461458488,Community Care Educational Organization,school,36.85203609999999,-1.2656861
4461496406,Balozi High School,school,36.8638628,-1.2612235
4461510623,Fountain Preparatory School,school,36.860148,-1.2630946
4461519044,Jorum Education Center,school,36.851738499999996,-1.2651198
4462892677,Maji Mazuri Headstart Academy,school,36.8594739,-1.2643407000000002
4464601890,Maji Mazuri Headstart Academy,school,36.8594299,-1.264352
4464622786,MCO Primary School,school,36.8573878,-1.2636017
4464711189,Cross-Plain Community Center,school,36.8630184,-1.2626854
4465952472,Mathare Community Outreach (Joy),school,36.860592,-1.2638977000000002
4465955077,Maana Academy,school,36.8582478,-1.2636033
4467499562,Shofco Mathare School for Girls,school,36.8579958,-1.2636842
4472311597,Hope Compassion Centre,school,36.8590236,-1.2626872
5475170861,NA,NA,36.84158860000001,-1.2817154000000002
5475170862,NA,NA,36.8409832,-1.2818885
5475170863,NA,NA,36.8406635,-1.2819418
5886553885,Moi Forces Academy,school,36.876214899999994,-1.26264
6445077889,Jessi School,school,36.862601,-1.261205
6445077891,Missions of Hope International,school,36.862532,-1.2612300000000003
6445077893,Undugu Basic Education Unit Mathare,school,36.863969,-1.261335
6445077901,Mama Africa Academy,school,36.8631403,-1.2614152
6445077905,Daima Primary School,school,36.8701237,-1.2599802
6445077914,St Teresa's Girls Primary School,school,36.84710079999999,-1.2646117
6445077915,Eden Community School,school,36.8455018,-1.2655958
6445081192,Destiny Community Education,school,36.86018,-1.2634978
6445081197,Eden Annex Preparatory School,school,36.8685089,-1.2599079
6445081205,Ananda Marga School,school,36.86840649999999,-1.2591721
6445081219,Emmanuel Middle School,school,36.870719,-1.259225
6445081220,The Affluent High School,school,36.876035200000004,-1.2603145000000002
6445081224,Salama Primary School,school,36.8715756,-1.259848
6445111391,Ananda Marga School,school,36.868409400000004,-1.2592801
6445111394,AIPCA Ngei 2 Academy,school,36.866867,-1.259647
6445111396,Ngei PAG Education Center,school,36.866742,-1.2610385
6445111397,St Ruth Academy,school,36.8665046,-1.2602932
6445111398,Mathare Special Training Centre,school,36.8653216,-1.2611937
6445111402,Wakibe Junior Academy,school,36.865695,-1.260425
6445111406,Eden Annex Preparatory School,school,36.86842570000001,-1.2599623
6445111411,Brainiac High school,school,36.8747639,-1.2615505999999999
6445111413,Mission of Hope Nigeria,school,36.8503271,-1.2645918
6445111415,Rosken Education Centre,school,36.85368499999999,-1.265828
6445111416,Jorum E Center,school,36.846095,-1.266173
6445111417,Blessed Junior Academy,school,36.845724,-1.264906
6445111419,Spring View Education Center,school,36.853114,-1.265155
6445111420,Mum's Care Academy,school,36.8495417,-1.2646045000000001
6445111421,Joy Community Education Centre,school,36.84536069999999,-1.2657696000000003
6445111422,Star Education Centre,school,36.852141800000005,-1.2653827
6445129687,Ngei PAG Education Center,school,36.8666936,-1.2611456
6445129688,Bishop Gitonga Academy,school,36.865724,-1.261553
6445129690,Destiny Community School,school,36.8459172,-1.2665386
6445132385,Mumo Education Center,school,36.86281,-1.262259
6445132389,Ndururuno Secondary School,school,36.87570099999999,-1.2611870000000003
6445132390,Ndururuno Primary School,school,36.8767159,-1.2611790000000003
6445137985,Amaizing Day Care,school,36.850221,-1.265278
6445138085,Community Care School,school,36.8448054,-1.265717
6583228985,Moi Forces Academy,school,36.8719796,-1.2639898999999999
8128702910,Emmanuel baby care,school,36.8436533,-1.2661150000000003
8128746631,Joy Day,school,36.8437083,-1.2661133
8128822739,Blessed Baby Care,school,36.8452517,-1.2647600000000003
8128866092,Blessed Education Centre,school,36.8454517,-1.2650483
8128894421,St Pauline Day Care,school,36.844710000000006,-1.265145
8128906911,Smart Brains Academy,school,36.8448133,-1.2653767
8129000931,Destiny School,school,36.8456817,-1.26573
8129001741,Destiny School,school,36.845745,-1.2657917
8157561205,Neeves School,school,36.85158,-1.2659517
8157631065,Spring View Education Center,school,36.8528817,-1.2654083
8157725956,Destiny Junior Education Centre,school,36.85434750000001,-1.2644056
8157770298,Lea Daycare,school,36.85482,-1.2636633
8157780961,Blessings Baby Care,school,36.85475999999999,-1.263725
8184260965,School Of Hope,school,36.862170000000006,-1.2615667
8184322538,Hope Compassion Center,school,36.85923009999999,-1.2626668
8184322539,Ana Martin Escuela,school,36.8586833,-1.2636783
9134752817,Judah Education Centre,school,36.8433987,-1.266575
9134851417,Strong Foundation Education Centre,school,36.8442704,-1.2654977999999997
9134893317,Strong Foundation Education Centre,school,36.8442388,-1.2654689
9134936917,Community Care School,school,36.8446737,-1.2656664
9137254518,Angel Junior Academy,school,36.8492033,-1.2659769
9137409517,Angel Junior Academy,school,36.849152000000004,-1.2657329
9137438617,Valley View Academy,school,36.8529783,-1.2650117
9137549717,Inspiration Baby College,school,36.85838019999999,-1.2653815
9151258417,Cross-Plain Community Center,school,36.8631108,-1.2627293
9154240767,Edom Spring School,school,36.8467103,-1.2682177999999997
9154422598,Joy Community education center,school,36.8466745,-1.2677687
9154643490,Seraphine Academy School,school,36.8453317,-1.2649085000000002
9154742397,St Teresa's Pre Primary School,school,36.8468203,-1.2647137000000002
9154949209,Destiny Community School,school,36.8460547,-1.2653755
9157423748,Roots Institute Centre,school,36.85216,-1.2637707000000002
9157462997,Edom Springs Community School,school,36.8444895,-1.2662769
9157510917,Precious Child Juniour School,school,36.86750169999999,-1.2604034000000002
9157526117,Precious Child Junior School,school,36.8675616,-1.2603827000000003
9157611045,Star Education Centre,school,36.8521785,-1.2653474999999998
9157650731,Missions of Hope BH,school,36.8535995,-1.2646641
9157734217,Woka Tender Care Junior Academy,school,36.8704429,-1.2604285
9160478755,Neci Educational Center,school,36.8502829,-1.2651517
9160854674,The Spring view School,school,36.85471280000001,-1.2655251
9160876505,Kiboro Primary School,school,36.8539793,-1.2654408000000001
9161134707,Recada School,school,36.8553081,-1.2637954
9162822140,St James Feeding Programme and Learning Project,school,36.8562896,-1.2645314
9163117746,Ngei PAG Secondary School,school,36.8667437,-1.2610966999999997
9163166531,St. Ruth Academy,school,36.8663542,-1.2603653000000001
9163195733,Maxdais Faith School,school,36.8658474,-1.2601417
9163285495,Masewani Community Educational Center,school,36.8675667,-1.2610095
9163316047,Sweet Berries Educational Centre,school,36.8681472,-1.2605097999999997
9163324818,Furaha Preparatory School,school,36.86842060000001,-1.2611393
9163361080,Sweet Berries Educational Centre,school,36.86813140000001,-1.2604153
9163367046,Promotion School,school,36.868397699999996,-1.2603879
9163373603,St Ann Daycare Nursery School,school,36.86938730000001,-1.2592606
9163394709,Roses Daycare and Academy,school,36.8681242,-1.2598503999999997
9163404480,Roses Daycare and Academy,school,36.8680851,-1.2597876
9163860973,Golden Bells Educational centre,school,36.8573468,-1.2654681000000003
9163867300,Golden Bells Education Centre,school,36.8570264,-1.2645934
9163900981,Kanyaa Educational Centre,school,36.8573067,-1.2654199000000002
9163908895,Mathare outreach community (Joy),school,36.8604569,-1.2639244
9163975211,MCO Mixed Secondary School,school,36.8606675,-1.2638364
9167876768,Bridge International Academy,school,36.86020899999999,-1.2624123
9168605551,Shiners Faith Development Centre,school,36.8607373,-1.2621657
9168657279,Mumo Education Centre,school,36.86190739999999,-1.2616048
9169137017,Valley Gates Education Centre,school,36.8756855,-1.2602491
9169143617,Valley Gates Education Center,school,36.8755221,-1.2602973000000002
9169169217,Goodstart Junior School,school,36.8754679,-1.2609489999999999
9169179517,Goodstart Junior School,school,36.875417799999994,-1.2614085000000002
9169505385,Balozi school,school,36.864315,-1.2628247
9169559604,Destiny Community Education Centre,school,36.86402700000001,-1.2614250000000002
9169559923,Destiny Community Education Center,school,36.86397980000001,-1.2614537
9170670413,Mama Africa Academy,school,36.86329750000001,-1.2615771
9170724851,St.Michael Educational Centre,school,36.8626335,-1.2610989
9173898977,Mathare Community Outreach School,school,36.8560102,-1.263632
10537647337,NA,NA,36.8456982,-1.2757057
10537647338,NA,NA,36.8456488,-1.2757433999999999
10537647340,NA,NA,36.8459383,-1.2773454
10537647345,NA,NA,36.847352900000004,-1.2766006000000003
10537647346,NA,NA,36.847344299999996,-1.2763346
10537647350,NA,NA,36.845628,-1.275794
10537647351,NA,NA,36.8456501,-1.2759249
10537647365,NA,NA,36.8480605,-1.2775808
10537647366,NA,NA,36.8489673,-1.2775641000000002
10537647377,NA,NA,36.8479193,-1.2769662
11138588986,NA,NA,36.8410935,-1.2813156000000003
11138588987,NA,NA,36.842566500000004,-1.2812419000000002
11153601399,NA,NA,36.8487751,-1.2767768
11236747235,NA,NA,36.84844720000001,-1.2775165
11236747236,NA,NA,36.84847740000001,-1.2776680999999999
11236747237,NA,NA,36.8473704,-1.2764121
11236747238,NA,NA,36.8479864,-1.2779355999999997
11236747239,NA,NA,36.846935800000004,-1.2781253000000001
11236747240,NA,NA,36.8473121,-1.2770828
11236747241,NA,NA,36.8478093,-1.2769897999999997
11236747244,NA,NA,36.8486106,-1.2761509
11236747245,NA,NA,36.8477782,-1.2763549
11236747288,NA,NA,36.8459544,-1.2774073999999997
11676247114,New Eastleigh Primary School,NA,36.8485173,-1.2761738
734051761,Blue Hills Academy,school,37.0400901,-1.273245
1875584928,NA,school,36.91812250000001,-1.221709
2647292117,NA,NA,36.894726500000004,-1.2298097
2647292119,NA,NA,36.8979608,-1.2289085
2647292122,NA,NA,36.8976269,-1.2255669
2647292124,NA,NA,36.8931115,-1.2258196
4194272066,NA,NA,36.897822299999994,-1.2276290999999997
5039111574,NA,NA,36.9547141,-1.257501
5039111575,NA,NA,36.9547462,-1.2575653
5039111576,NA,NA,36.9548777,-1.2579139000000001
5039111583,NA,NA,36.9566506,-1.2579180000000003
5039111584,NA,NA,36.9567043,-1.2575801
5039111585,NA,NA,36.9566774,-1.2571618000000002
5039111586,NA,NA,36.956586200000004,-1.2569258000000003
5039111587,NA,NA,36.9564521,-1.2568883
5039111588,NA,NA,36.95489640000001,-1.2573227
5039111589,NA,NA,36.9547248,-1.2574353
5886555685,De Paul Catholic School,school,37.0653357,-1.2754464
6224915376,NA,NA,36.8863994,-1.2241858
6224915377,NA,NA,36.88698879999999,-1.2237446
6224915378,NA,NA,36.8870763,-1.2235761
6224915379,NA,NA,36.88666249999999,-1.2228831000000002
6224915380,NA,NA,36.8864215,-1.2229769000000001
6224915381,NA,NA,36.88589679999999,-1.2231347
6224915382,NA,NA,36.8857944,-1.2232561999999998
6224915383,NA,NA,36.8857198,-1.2234694999999998
6224915384,NA,NA,36.886239,-1.2243217
6247215858,Queen Of Apostles Seminary Secondary School,school,36.8850984,-1.2288226
6249063035,Kasarani Group of Schools,school,36.8956218,-1.2233442000000003
6249168416,Mt. Laverna Academy,school,36.91783110000001,-1.2220712000000002
6249168490,Baraka Mixed Secondary School,school,36.9194666,-1.2211428
6249168509,Murema Primary School,school,36.9197883,-1.2279241
6826671306,Mount Laverna Academy,school,36.917588,-1.2242059999999997
6827344681,Providence Academy Primary,school,36.882528,-1.2332369
7148016582,NA,NA,36.8963606,-1.2247579
7148016583,NA,NA,36.8937114,-1.2272326
7148016584,NA,NA,36.895292,-1.2251383999999998
7148016585,NA,NA,36.89752080000001,-1.2255642000000002
7153968534,NA,NA,36.9212189,-1.2225110999999997
7153968535,NA,NA,36.9218626,-1.222074
7153968536,NA,NA,36.9222435,-1.2228704
7153968537,NA,NA,36.9215944,-1.2231305000000001
7440986345,NA,NA,36.8994841,-1.2203032
7440986346,NA,NA,36.901694299999996,-1.2204105
7440986347,NA,NA,36.901651300000005,-1.2222339000000002
7440986348,NA,NA,36.89943050000001,-1.2221213
7731361587,NA,NA,36.903507000000005,-1.2135306999999997
7731361588,NA,NA,36.9038825,-1.2136111
7731361589,NA,NA,36.9038074,-1.2139436
7731361590,NA,NA,36.9034292,-1.2138417
7731361591,NA,NA,36.903445299999994,-1.2136942
7731361592,St. Anne's Lifred School,school,36.9036465,-1.2137291
8560325539,Blessed Pavel Catholic School,school,36.9370361,-1.2523634
9569226997,NA,NA,36.8870326,-1.2236604000000002
10011081045,st. Antony academy,school,36.8977707,-1.2126500000000002
10941459897,King college,school,36.8803822,-1.2293971000000001
478551902,Shadrack Kimalel Primary School,school,36.7988296,-1.3104681
612004748,NA,NA,36.7906697,-1.3129741999999998
612004749,NA,NA,36.7907064,-1.312959
612004860,NA,NA,36.7903246,-1.3122485999999998
612004864,NA,NA,36.790490399999996,-1.3126468
612004865,NA,NA,36.790266,-1.3122850000000001
612004907,NA,NA,36.7907842,-1.3128013999999997
612004909,NA,NA,36.790577500000005,-1.3127854000000003
612004911,NA,NA,36.7906101,-1.3128358
612004912,NA,NA,36.79063599999999,-1.3128741
612004916,NA,NA,36.7904979,-1.3126762
612004919,NA,NA,36.79083070000001,-1.312688
612004933,NA,NA,36.7909144,-1.3122124
612004935,NA,NA,36.790902200000005,-1.3124194999999999
612004954,NA,NA,36.79081200000001,-1.3120157000000001
612004955,NA,NA,36.7907627,-1.3120578
612004956,NA,NA,36.7909239,-1.312148
612004957,NA,NA,36.7905436,-1.3122011999999998
612004958,NA,NA,36.790504,-1.3121374
612006972,NA,NA,36.79306209999999,-1.3117783
612007086,Bridge of Hope Educational Centre,school,36.793287,-1.313207
612007152,Olympic Primary School,school,36.7805594,-1.3132322
612007263,Kibera Academy,school,36.78821730000001,-1.3110550000000003
612007264,Kambi Muru Tenderlets CBO School,school,36.7942567,-1.3146990999999997
612007279,Mashimoni Squatters Primary School,school,36.7906588,-1.3120459
612007412,Rudolf High School (Closed),school,36.79503520000001,-1.3146274
612007413,Lindi Ushirika Primary,school,36.794168,-1.3138255999999997
612007447,Calvary Educational Centre,school,36.7895003,-1.3084031
612007489,Mzalendo High Technical Center,school,36.7884157,-1.3111681
612007554,Palm Olive Academy,school,36.77947470000001,-1.3137892
612007576,Robter Nursery School,school,36.7801005,-1.3134749
612007585,Ammsa Junior Academy,school,36.7773233,-1.3126169
612007672,Laini Saba Primary School,school,36.794199,-1.3101007
612007690,Kibera YMCA Educational Center,school,36.79530650000001,-1.3109519999999997
612007716,Jakes Academy,school,36.7947541,-1.3098221
612008379,Lindi Friends School,school,36.790997700000005,-1.3146802
612008500,Tenderlings School,school,36.7762577,-1.3085809
612008764,New Life MC School,school,36.7726686,-1.3098759
612009018,Calvary Educational Centre,school,36.7895146,-1.3084288000000002
612009191,Red Rose Children Center,school,36.7772304,-1.3123809
612009192,Berith Bible College,school,36.777227,-1.3119792000000001
612011358,Kibera Glory Secondary School,school,36.7957903,-1.3118842999999998
662794312,Chemichemi Ya Tumaini,school,36.7926348,-1.3114729
748777107,New Joy Centre,school,36.7888659,-1.3106348
748777109,Pracious Children Centre,school,36.7880001,-1.3111709999999999
748782275,Miracle And Victory Children Centre,school,36.784261,-1.3130564
748782276,Kibera Academy Secondary School,school,36.7882314,-1.3110883000000002
748782277,Tumaini Juniour Academy,school,36.7847035,-1.3128282
748803831,Goodnews Academy,school,36.79392430000001,-1.3095805
748804441,Don Bosco,school,36.7940664,-1.3104588000000001
748804550,Jamhuri Assembly School (Closed),school,36.79194429999999,-1.3096173
748804556,Maranatha Laini Saba Academy,school,36.793513,-1.3129495
748805433,Church of God Primary,school,36.7949336,-1.3105546
748826131,Kibera Free Methodist Academy,school,36.7946133,-1.3130841
748826133,Magoso Primary School,school,36.79323,-1.310448
748828881,Kibera Community Centre(Springs of Love),school,36.7961112,-1.3145730000000002
748833033,Green House Pre-Unit School For Deaf,school,36.78041700000001,-1.3128693999999999
748833035,Valley of Hope,school,36.7778436,-1.3143525
748833039,Kibera Center For Evangelization,school,36.779837,-1.3138193
748858916,Shepherd Staff Junior Children Centre,school,36.7988731,-1.3141444000000002
748858917,Ushirika Children Centre,school,36.7960977,-1.3130214
748863830,Jesus Winners Pre-School,school,36.7988523,-1.3153071999999997
752219201,YMCA School,school,36.7955438,-1.3108517
752254027,P A G School,school,36.7946888,-1.3137477
752254053,St Veronica Nursery School,school,36.7941986,-1.3143604
752276386,Graebens Driving Shool,school,36.782237,-1.3077569000000002
752276387,Three Bells Center,school,36.7787496,-1.3112565
752317805,Optimist Educational Centre,school,36.7848421,-1.3084519
752317837,Baraka Junior School,school,36.7823716,-1.3070897
752352033,Raila Educational Centre,school,36.78354540000001,-1.3125141
752388466,St Batholomew,school,36.7848106,-1.3082544
752394857,Tenderlings School,school,36.776478000000004,-1.308649
752394881,Ayany Primary School,school,36.7770171,-1.3079731999999997
752394892,Kibera Primary School,school,36.783868,-1.3098770000000002
761956459,Joysprings Educational Centre,school,36.77490400000001,-1.3121304999999999
761992157,St Collins Nursery School,school,36.7729016,-1.3090137
775535480,Stara Rescue Centre School,school,36.7858678,-1.3118512
890550499,Anwar Junior Academy,school,36.7934488,-1.3144191000000003
890550597,Better Life Center,school,36.791904,-1.3127555000000002
890550633,Kibera Day ECD,school,36.7823167,-1.3114978000000002
890550666,Raila Educational Centre,school,36.7834789,-1.3125775
1015625631,Inua Mimi Rescue Centre,school,36.777398,-1.3131336000000002
1239977190,NA,NA,36.76893,-1.2991141
1239977195,NA,NA,36.768985,-1.2992279
1239977238,NA,NA,36.7689865,-1.2991699000000003
1239977246,NA,NA,36.7689822,-1.2990296000000001
1239977262,NA,NA,36.76905349999999,-1.2990315
1239977283,NA,NA,36.7690484,-1.2992295
1239977285,NA,NA,36.768980000000006,-1.2991154000000003
1239977289,NA,NA,36.7689286,-1.2991683999999997
1576448573,NA,NA,36.79801,-1.2965716999999999
1576448574,NA,NA,36.7984911,-1.2966271000000003
1576448575,NA,NA,36.7979907,-1.2967208000000001
1576448576,NA,NA,36.7986464,-1.2973707
1576448577,NA,NA,36.7981518,-1.2974801
1577711334,All Saints Cathedral Primary School,school,36.8105824,-1.3104275999999997
1712435882,Palm Olive Academy,school,36.780440500000005,-1.3137374
1764155302,Riara Group of Schools Primary,school,36.7708445,-1.2987455
1768443464,New HorizonHigh School,school,36.7919262,-1.3112808999999999
1771323210,Akili Complex,school,36.7921726,-1.311317
1771323214,Kingulu Primary School,school,36.79262789999999,-1.3123011
1771323215,Love Africa Somi School,school,36.791596000000006,-1.3111571999999998
1864056792,Little Prince Primary School,school,36.7798548,-1.3079961
1875796680,Joseph Kangethe Primary School,school,36.7840394,-1.3031742
1875796681,Moi Girls School Nairobi,school,36.784179,-1.303597
1875796682,Nairobi Training Centre,school,36.7766099,-1.3065495
1875796685,Toi Primary School,school,36.78029380000001,-1.3057778
2066040973,Jamhuri Primary,school,36.7660645,-1.3015411000000001
2115330631,Mbagathi Road Primary.,school,36.8014763,-1.3087658
2477075170,NA,NA,36.7689639,-1.3002493
2477075171,NA,NA,36.7698508,-1.3001814
2477075172,NA,NA,36.769854,-1.2989313
2477075173,NA,NA,36.7689098,-1.2988428
2491664612,NA,NA,36.7744235,-1.2999620999999997
2491664613,NA,NA,36.7749837,-1.3000279999999997
2491664614,NA,NA,36.7751792,-1.2991733
2491664615,NA,NA,36.7744254,-1.2992162
2499021362,NA,NA,36.7750502,-1.2992395
2499021364,NA,NA,36.7751503,-1.2992343
2499021365,NA,NA,36.775176800000004,-1.2997433
2499021366,NA,NA,36.77491100000001,-1.2997674999999997
2499021367,NA,NA,36.7749045,-1.2996427
2499021368,NA,NA,36.7750708,-1.2996339999999997
2604599190,NA,NA,36.7928856,-1.3118825
2604599191,NA,NA,36.7931672,-1.3120514
2604599192,NA,NA,36.7932247,-1.3117646000000003
2604599193,NA,NA,36.7928841,-1.3120328
2604599194,NA,NA,36.7931323,-1.3117484
2604599195,NA,NA,36.793135,-1.311786
2604599196,NA,NA,36.7930262,-1.3118450999999998
2604599197,NA,NA,36.7930438,-1.3120782
2604599198,NA,NA,36.793227400000006,-1.3119792000000001
2604599199,NA,NA,36.7929377,-1.3120542
2847951200,Glory Primary School,school,36.7962811,-1.3113371999999999
2923089741,Lindi Friends School Kibera,school,36.7909774,-1.3144999
2923291988,Kara Kids Centtre,school,36.7946559,-1.3152652
2923338570,Emuhaya Rescue Rentre,school,36.7935284,-1.3142993
2923338571,MOC Nursery School,school,36.7952259,-1.3152995
2923436815,Imani Jere Children Center (Closed),school,36.7940901,-1.3175796
2923436819,Shalyne Educational Centre,school,36.7940822,-1.3168728
2923513480,Adventure Pride Centre,school,36.7896499,-1.3074073999999998
2923513482,Holy Trinity Education Centre,school,36.7835129,-1.3073342
2923513483,Calvary Educational Centre,school,36.7895146,-1.3084190000000002
2923513484,Calyx Academy,school,36.7879677,-1.3074379
2923513485,Calyx Academy,school,36.787966100000006,-1.3074344000000002
2923513486,Elite Visionary School,school,36.7822482,-1.3072361
2923513487,God's Mercy Academy,school,36.7868288,-1.3117502
2923513489,Kicoshep Nursery School,school,36.78949600000001,-1.3092617
2923513490,Kicoshep Primary School,school,36.7894656,-1.3092906999999998
2923513493,Mercy Junior Educational Centre,school,36.7902626,-1.3115219
2923513494,Mercy Junior Educational Centre,school,36.790284299999996,-1.3115233
2923513495,New Joy Centre chemistry,school,36.7888691,-1.3106391
2923513496,Optimist Educational Centre,school,36.7848399,-1.3083864000000003
2923513498,St. Gyaviira Centre,school,36.7871918,-1.3123492
2923513500,Stara Rescue Centre School,school,36.7862338,-1.3116774
2923814192,Tusaidie Watoto Project Kibera,school,36.77614650000001,-1.3120156
2923814193,The Green Pastures School,school,36.783723,-1.3107015
2923814196,Joysprings Educational Centre,school,36.77489779999999,-1.3121135
2923814197,Salvation Army Nursery School,school,36.7734576,-1.3114169
2923815701,Shammah Children Centre,school,36.776317,-1.3120514
2923815702,Shammah Children Centre,school,36.7763091,-1.3120628999999997
2923815706,St Andrews ACK School,school,36.7762988,-1.3119420000000002
2923815712,St Georges Ordhodox Community Centre,school,36.7751284,-1.3117815000000002
2930995487,Lumina Academy,school,36.795543,-1.3157068999999997
2932284090,High Flyer Children Centre,school,36.7786498,-1.3143609
2932284092,Nairobi West High School,school,36.7786354,-1.3147704000000002
2932284094,Redrose Children Centre,school,36.777255200000006,-1.3123680999999998
2932284095,Chema Vision Children Centre,school,36.7729563,-1.3105544
2932284096,Chema Vision Children Centre,school,36.7729011,-1.3105787999999998
2935262132,Facing The Future Educational Centre,school,36.791880899999995,-1.3099748
2935262133,Happy Kids ECD,school,36.7918962,-1.3096989
2935262134,Mashimoni Friends ECD,school,36.79157029999999,-1.3095962
2935485237,Hope Restoration Centre Kenya,school,36.7929766,-1.3117022
2935485238,John Paul Mixed Secondary School,school,36.7930846,-1.3118847
2941807997,All Nations PEFA Academy,school,36.7909721,-1.3102358
2941807998,Cherry Children Education Centre,school,36.791066400000005,-1.3110696999999998
2941808000,Transform Faith Hope,school,36.7903039,-1.3106177
2950176596,The Great Achievers Preparatory School,school,36.785278,-1.3118229
2951976091,Angels of Hope,school,36.7745493,-1.3076636
2951976094,Havilla Children Centre,school,36.775984,-1.3074855
2951976096,Jeremic Adventist Academy,school,36.78079610000001,-1.3120888
2951976097,Three Bells Primary,school,36.7819621,-1.3110533
2951976098,Young Achievers School,school,36.771954400000006,-1.3082364
2952187232,Mashimoni Squatters Secondary School,school,36.7904486,-1.3123821
2952206939,St John PAG Nursery,school,36.7813672,-1.314887
2952206941,St Judy Community Centre,school,36.7822799,-1.3145125
2952263120,Desert Stream School,school,36.7944409,-1.3119780999999997
2952263121,Elite Visionary High School,school,36.7930073,-1.3130840000000001
2952263122,Lasoha Pre-school,school,36.7940279,-1.3122235
2952263123,Lindi PAG Educational Centre,school,36.793298,-1.3123988000000002
2952263124,Raibow Educational Centre,school,36.79378989999999,-1.3128016
2952263125,Slumcare Community Centre,school,36.7932076,-1.3111674
2953922776,Little Angels Kids Centre,school,36.792801000000004,-1.309804
2953922777,Magoso School,school,36.7932466,-1.3103870999999998
2954147620,Strait Secondary School,school,36.7940357,-1.3121745
2959968890,Olympic High School,school,36.7812393,-1.3127574000000002
2962598199,Amazing Grace_Closed,school,36.7964339,-1.3149977
2962598200,Carona Vision Centre,school,36.7970492,-1.3154017999999998
2962598201,Harvest Pre-School,school,36.7989284,-1.3142951999999999
2962598202,Soweto Resource Centre,school,36.79956849999999,-1.3151059
2962598204,Wings Nursery School,school,36.79556829999999,-1.3138485
2964954568,Tenderlings School,school,36.7749957,-1.3089017000000003
2968491187,New Lang'ata Centre School,school,36.7720365,-1.3105359000000003
2978013374,Loam Education Centre,school,36.7781367,-1.3139547
2978013376,Happy Kids Children Center,school,36.7760957,-1.3102588
2979078701,Shadrack Kimalel Secondary School,school,36.7986342,-1.3102908
