"","Country","AVG_Happiness_Foreign","AVG_Happiness_Local","Happiness_Index_2018","Dystopia_Comparison","Explained_GDPperCapita","Explained_SocialSupp","Explained_LifeExp","Explained_Freedom","Explained_Generosity","Explained_Corruption","HappinessChange","Happiness_Index_2010","Region indicator","Life ladder, 2015-2017","Log of GDP per person, 2015-2017","GDP per person, 2015-2017","Healthy life expectancy, 2015-2017","Social support, 2015-2017","Freedom to make life choices, 2015-2017","Generosity, 2015-2017, without adjustment for GDP per person","Standard error, generosity, 2015-2017","Perceptions of corruption, 2015-2017"
"150","United Arab Emirates",6.68544578552246,7.18371105194092,6.77409982681274,2.09586048126221,1.46712458133698,1.29555630683899,0.776146173477173,0.669837713241577,0.283917754888535,0.18562638759613,-0.208324909210205,6.98242473602295,"Middle East and North Africa",6.77406930923462,11.1088590621948,66759.9765625,68.4233245849609,0.834960520267487,0.937612771987915,0.606992125511169,0.00847404077649117,NA
"151","United Kingdom",6.67746686935425,6.91271686553955,6.81430006027222,1.91200637817383,1.30131042003632,1.55873262882233,0.883212029933929,0.532672703266144,0.35432556271553,0.272071450948715,-0.159844875335693,6.97414493560791,"Western Europe",6.8143310546875,10.5763177871704,39195.5234375,71.7931671142578,0.942500650882721,0.82223516702652,0.674260973930359,0.0101744038984179,0.44442492723465
"152","United States",6.87804365158081,7.15954065322876,6.88600015640259,2.22715139389038,1.39804303646088,1.470543384552,0.818961679935455,0.547317564487457,0.290589094161987,0.133433982729912,-0.314675331115723,7.20067548751831,"North America and ANZ",6.88604021072388,10.8869915008545,53476.17578125,69.7709197998047,0.906464397907257,0.834553837776184,0.594430208206177,0.0121655454859138,0.700341403484344
"153","Uruguay",6.37417936325073,6.2569408416748,6.37879991531372,2.14697742462158,1.0926628112793,1.45879244804382,0.770585298538208,0.624857485294342,0.129616439342499,0.155334457755089,0.374052047729492,6.00474786758423,"Latin America and Caribbean",6.37882614135742,9.90620899200439,20054.501953125,68.2482986450195,0.901662707328796,0.899777233600616,0.271785646677017,0.009442706592381,0.659914433956146
"154","Uzbekistan",5.59971952438354,5.7781548500061,6.09609985351562,1.87693691253662,0.71885073184967,1.58442652225494,0.604837954044342,0.724477112293243,0.327792227268219,0.258747041225433,0.873773097991943,5.22232675552368,"Commonwealth of Independent States",6.09606838226318,8.70564556121826,6036.89794921875,63.0314865112305,0.952999770641327,0.983573198318481,0.4888776242733,0.0110177714377642,0.469021022319794
"155","Venezuela",6.08592653274536,6.41177368164062,4.8056001663208,1.44236779212952,0.995664775371552,1.46941351890564,0.657052218914032,0.133104220032692,0.0563200712203979,0.0516317300498486,-2.16712665557861,6.97272682189941,"Latin America and Caribbean",4.80555438995361,9.59468269348145,14686.4814453125,64.6749038696289,0.906002700328827,0.486134558916092,0.136016473174095,0.00966992322355509,0.85134345293045
"156","Vietnam",NA,NA,5.10319995880127,1.44729614257812,0.714631497859955,1.36500608921051,0.701524972915649,0.618242502212524,0.177046120166779,0.0794989392161369,-0.25779390335083,5.3609938621521,"Southeast Asia",5.10324621200562,8.69209480285645,5955.64501953125,66.0746612548828,0.863339364528656,0.894213020801544,0.251378029584885,0.0109392357990146,0.799902260303497
"157","Yemen",4.58380508422852,4.00865459442139,3.35489988327026,1.10647392272949,0.441527247428894,1.07261276245117,0.343216300010681,0.24387027323246,0.0830916911363602,0.0641455948352814,-1.22377753257751,4.57867741584778,"Middle East and North Africa",3.35493779182434,7.81497240066528,2477.41845703125,54.7970809936523,0.743860483169556,0.579306423664093,0.0337171033024788,0.00355212413705885,0.828243613243103
"158","Zambia",5.28592157363892,4.74168348312378,4.37709999084473,1.66689682006836,0.562391102313995,1.04740571975708,0.29451596736908,0.502600073814392,0.221372172236443,0.0819481685757637,-0.617166996002197,4.99426698684692,"Sub-Saharan Africa",4.37713003158569,8.20314788818359,3652.4296875,53.2642631530762,0.733560264110565,0.796939313411713,0.283819615840912,0.00999883003532887,0.795381128787994
"159","Zimbabwe",4.41292667388916,4.1619234085083,3.69230008125305,1.35591244697571,0.357282936573029,1.09431481361389,0.247891172766685,0.405982255935669,0.131962507963181,0.0989395976066589,-0.278287649154663,3.97058773040771,"Sub-Saharan Africa",3.69228577613831,7.54440689086914,1890.14135742188,51.7967720031738,0.752728462219238,0.715668380260468,0.0946430116891861,0.00634131627157331,0.764015972614288
